ID	Name	Category	Latitude	Longitude	Address	Rating	Total_Reviews	Location	Region
poi_1769330982198_6	Choys negombo	food	7.208478700000001	79.83546849999999	Customs House Road, Negombo	3.9	615	Negombo	negombo_tangalle
poi_1769330983961_26	Choys negombo	food	7.208478700000001	79.83546849999999	Customs House Road, Negombo	3.9	615	Negombo	negombo_tangalle
poi_1769330985717_46	Choys negombo	food	7.208478700000001	79.83546849999999	Customs House Road, Negombo	3.9	615	Negombo	negombo_tangalle
poi_1769330987483_66	Choys negombo	food	7.208478700000001	79.83546849999999	Customs House Road, Negombo	3.9	615	Negombo	negombo_tangalle
poi_1769330989350_80	St. Mary's Church - Grand Street	attraction	7.2103836	79.8372971	Main Street, No.100 Grand Street, Negombo	4.7	1425	Negombo	negombo_tangalle
poi_1769330989350_81	T-TEC Tours	attraction	7.205241000000002	79.840689	35, 36 Greens Road, Negombo	3	3	Negombo	negombo_tangalle
poi_1769330989350_82	Sri Lankan Riders - Holiday & Tours	attraction	7.210171900000002	79.83456699999999	aveon sky, 3G, Main Street, Negombo	4	10	Negombo	negombo_tangalle
poi_1769330989350_83	Story House	attraction	7.2067933	79.83343409999999	No: 11/6 Lake View Road, Negombo	5	10	Negombo	negombo_tangalle
poi_1769330989350_84	Grand Street Bridge	attraction	7.211029300000003	79.8384631	186, 180 Main Street, Negombo	3.5	8	Negombo	negombo_tangalle
poi_1769330989350_86	Negombo Dutch Fort	attraction	7.208615000000002	79.8317292	6R5J+CMX, Negombo	3.3	663	Negombo	negombo_tangalle
poi_1769330989350_87	The King's island Negombo	attraction	7.203916999999999	79.8363966	6R3P+HH6, Custom House Road,Kings Island Jetty, Pitipana, agoda, Negombo	3.9	156	Negombo	negombo_tangalle
poi_1769330989350_88	Captain Fernando Negombo Boat Tours	attraction	7.213796	79.8395992	Sea Street, Negombo	4.7	173	Negombo	negombo_tangalle
poi_1769330989350_89	St. Sebastian's Church - Sea Street | සා. සෙබස්තියන් දේවස්ථානය - වැල්ලවීදිය	attraction	7.218322299999999	79.83934599999999	207 Sea Street, Negombo	4.5	567	Negombo	negombo_tangalle
poi_1769330989350_90	Duwa beach	beach	7.207271899999999	79.8259715	Doowa Road	0	0	Negombo	negombo_tangalle
poi_1769330989350_91	Rukmani Devi Park	attraction	7.208391900000001	79.84598009999999	6R5W+995, Negombo	4.2	912	Negombo	negombo_tangalle
poi_1769330989350_92	Negambo Lagoon நீர்கொழும்பு தடாகம்	attraction	7.203051199999999	79.8271939	6R3G+6VG, Negombo	3	2	Negombo	negombo_tangalle
poi_1769330989350_93	Tsunami Lagoon view	attraction	7.198997399999999	79.8300405	Negombo	4.1	7	Negombo	negombo_tangalle
poi_1769330989350_95	Tuk Tuk Booking Sri Lanka	attraction	7.2198642	79.8440553	17/1A Canal Road, Negombo	5	112	Negombo	negombo_tangalle
poi_1769330989350_96	Sri Lanka Happy Tours	attraction	7.220820600000001	79.84427389999999	No 18/3 Canal Road, Negombo	4.5	4	Negombo	negombo_tangalle
poi_1769330989350_97	Winson island	attraction	7.194704300000001	79.8297662	5RVH+VWJ, Unnamed Road, Negombo	4.9	16	Negombo	negombo_tangalle
poi_1769330989350_98	Negombo Beach	beach	7.2055208	79.8512562	6V42+6G2, Negombo	5	4	Negombo	negombo_tangalle
poi_1769330989350_99	Angurukaramulla Temple (Bodhirajaramaya)	attraction	7.2097319	79.8536661	6V53+VFV, Temple Road, Negombomaristhala	4.5	1119	Negombo	negombo_tangalle
poi_1769330992954_100	Coronation Restaurant & Bar	food	7.207300699999999	79.8411318	95 Saint Joseph's Street, Negombo	3.8	196	Negombo	negombo_tangalle
poi_1769330992954_101	Bonjo murukku	nightlife	7.202262600000001	79.83937499999999	58, 1 Saint Jude's Place, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330992954_102	Beer House Pub & Restaurant	nightlife	7.204204099999999	79.8423131	6R3R+MWP, Negombo	4.5	8	Negombo	negombo_tangalle
poi_1769330992954_104	LAKSIRI MILK BAR	nightlife	7.2026903	79.8289301	Sri Lanka	0	0	Negombo	negombo_tangalle
poi_1769330992954_105	Shermal restaurant and bar	nightlife	7.203974199999999	79.8252728	6R3G+H4J, Doowa	0	0	Negombo	negombo_tangalle
poi_1769330992954_106	Shop	nightlife	7.197454599999999	79.8325621	5RWM+M8C, Negombo	3.5	2	Negombo	negombo_tangalle
poi_1769330992954_107	NASA DE CASA	nightlife	7.219229700000001	79.84262439999999	24, 27 Ramani Mawatha, Negombo	4.8	6	Negombo	negombo_tangalle
poi_1769330992954_108	Omeshika Fruit Juice	nightlife	7.220519200000001	79.84084399999999	1/a Lewis Place, Negombo	5	1	Negombo	negombo_tangalle
poi_1769330992954_109	SBC Part2	nightlife	7.202953099999998	79.82235469999999	6R3C+5WQ, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330992954_110	Party	nightlife	7.204334200000001	79.8505333	56/116th Pope Paul Avenue, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330992954_112	Negombo	nightlife	7.2060002	79.8515544	6V42+CJ3, Siyawasa Samaruma Mawatha, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330992954_113	Caveman Restaurant & Pub	nightlife	7.20437	79.8523696	311/02 Puttalam - Colombo Road, Negombo	4.6	27	Negombo	negombo_tangalle
poi_1769330992955_115	The Sky Track Lounge & Bar - Regal Réseau	nightlife	7.226115300000001	79.8399779	06 Carron Place, Negombo	4.2	141	Negombo	negombo_tangalle
poi_1769330994790_116	CORONATION Boat House	culture	7.207299199999998	79.84106729999999	No 95 Saint Joseph's Street, Negombo	3.9	7	Negombo	negombo_tangalle
poi_1769330994791_117	Park road	attraction	7.207185	79.84245399999999	135 Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330994791_118	Rukmani Devi Park	attraction	7.208391900000001	79.84598009999999	6R5W+995, Negombo	4.2	912	Negombo	negombo_tangalle
poi_1769330994791_119	Rajapaksha park	attraction	7.2092444	79.8460192	Negombo	4.3	315	Negombo	negombo_tangalle
poi_1769330994791_120	Kiddos Garden	attraction	7.210508700000001	79.8461447	44 Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330994791_121	Sonbhadra	attraction	7.204423900000002	79.85137739999999	6V32+QH6, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330996657_122	Harcourts Pharmacy	pharmacy	7.2111746	79.8369617	6R6P+FQ8, Negombo	4.5	2	Negombo	negombo_tangalle
poi_1769330996657_123	Shanthi pharmacy	pharmacy	7.206906	79.834771	6R4M+QW6, Pamunugama Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330996657_124	Union Pharmacy	pharmacy	7.2115408	79.83705479999999	6 Visthrin Avenue, Negombo	4.3	4	Negombo	negombo_tangalle
poi_1769330996657_125	Shanthi Pharmacy & Supermarket	pharmacy	7.206012199999999	79.833517	41 Mankuliya Road, Negombo	4.8	5	Negombo	negombo_tangalle
poi_1769330996657_126	Negombo Drugs Pharmacy	pharmacy	7.212361299999999	79.8372152	83 Sea Street, Negombo	5	3	Negombo	negombo_tangalle
poi_1769330996657_127	Super Medical Shopping Complex	pharmacy	7.208994100000002	79.84005359999999	Udayarthoppuwa, Negombo	5	1	Negombo	negombo_tangalle
poi_1769330996657_128	The Lanka Pharmacy	pharmacy	7.2110363	79.8400691	No-60 Fernando Avenue, Negombo	4.4	82	Negombo	negombo_tangalle
poi_1769330996657_129	Better Health Pharmacy	pharmacy	7.211116400000003	79.84029919999999	6R6R+C4V, Fernando Avenue, Negombo	4.3	4	Negombo	negombo_tangalle
poi_1769330996657_130	Shanthi sinhala medicine (Ayurvedic)	pharmacy	7.211239500000001	79.8406114	277 Main Street, Negombo	5	1	Negombo	negombo_tangalle
poi_1769330996657_131	Royal Pharmacy	pharmacy	7.212998899999998	79.8395869	1 Chilaw Road, Negombo	5	1	Negombo	negombo_tangalle
poi_1769330996657_132	Citymedical Negombo	pharmacy	7.211604199999999	79.8414095	299 Main Street, Negombo	2.3	6	Negombo	negombo_tangalle
poi_1769330996657_133	New Central Pharmacy	pharmacy	7.211756200000001	79.84155299999999	301/A Main Street, Negombo	4.7	3	Negombo	negombo_tangalle
poi_1769330996657_134	Osu Medura Pharmacy	pharmacy	7.206359199999999	79.8441565	134 Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330996657_135	Nawaloka Metropolis Laboratories	pharmacy	7.215633	79.84193220000002	169, Chilaw Road, Negombo	4	1	Negombo	negombo_tangalle
poi_1769330996657_136	SILVERRAY PHARMACY	pharmacy	7.2036656	79.82657019999999	junction, Duwa Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769330996657_137	Suwasarana Pharmacy	pharmacy	7.212078599999998	79.8480749	130 Puttalam - Colombo Road, Negombo	4	1	Negombo	negombo_tangalle
poi_1769330996657_138	New Crystal Pharmacy	pharmacy	7.212304299999998	79.8480146	118 Negombo - Colombo Main Road, Negombo	3.8	6	Negombo	negombo_tangalle
poi_1769330996657_139	SPC Pharmaceutical Cooperation Negombo Pharmacy Outlets	pharmacy	7.2118092	79.8482192	132 Chilaw - Colombo Main Road, Negombo	3.8	4	Negombo	negombo_tangalle
poi_1769330996658_140	Rajya Osusala - Negombo	pharmacy	7.2118092	79.8482192	132 Chilaw - Colombo Main Road, Negombo	4.2	16	Negombo	negombo_tangalle
poi_1769330996658_141	One Pharmacy	pharmacy	7.215601500000001	79.8467083	97 Chilaw - Colombo Main Road, Negombo	5	8	Negombo	negombo_tangalle
poi_1769331000233_142	Central Nursing Home	hospital	7.2139024	79.8381802	125 Sea Street, Negombo	4.3	7	Negombo	negombo_tangalle
poi_1769331000233_143	Ave Maria Hospital	hospital	7.2159713	79.8425547	6R7V+54P, 46 Avenue Maria Road, Negombo	2.9	116	Negombo	negombo_tangalle
poi_1769331000233_144	St. Joseph Hospital	hospital	7.2065235	79.8453773	229, 10 Saint Joseph's Street, Negombo	3.8	49	Negombo	negombo_tangalle
poi_1769331000233_145	Falck Emergency Service	hospital	7.210382499999999	79.8475517	57 Rukmani Devi Mawatha Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331000233_146	Dr.Stanley Fernando's Dispensary	hospital	7.205988	79.8341839	6R4M+9MV, Negombo	4	1	Negombo	negombo_tangalle
poi_1769331000233_147	St. Jude medical center	hospital	7.2063633	79.8330112	6R4M+G6R, Munnakkare Road, Negombo	5	1	Negombo	negombo_tangalle
poi_1769331000233_148	Manthri Nursing Home	hospital	7.213907799999998	79.8406667	6R7R+H77, Chilaw Road, Negombo	4.5	2	Negombo	negombo_tangalle
poi_1769331000233_149	The Helping Hand Psychological Hospital	hospital	7.204169	79.8428265	No. 102/A Taladuwa Road, Negombo	4.9	28	Negombo	negombo_tangalle
poi_1769331000233_150	Shifa Duwa	hospital	7.2156324	79.8419316	Chilaw Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331000233_151	kadum bodum beheth shalawa	hospital	7.2069587	79.84647369999999	Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331000233_152	Methma Medical Centre	hospital	7.212772800000001	79.8477162	No.108/1, Road, Negombo., Negombo - Colombo Main Road, Negombo	3.8	17	Negombo	negombo_tangalle
poi_1769331000233_153	X-Lab Medical & Channel Services	hospital	7.211585599999999	79.848272	142 Negombo - Colombo Main Road, Negombo	2.4	45	Negombo	negombo_tangalle
poi_1769331000233_154	Nawaloka Care Lab -Negombo	hospital	7.211555600000001	79.84836109999999	142 Negombo - Colombo Main Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331000233_155	Durdans Medical Centre - Negombo	hospital	7.2111945	79.8484438	Negombo - Colombo Main Road, Negombo	2.4	60	Negombo	negombo_tangalle
poi_1769331000233_156	Medi Clinic Channel Center Laboratory & Pharmacy	hospital	7.2110093	79.848611	152 Negombo - Colombo Main Road, Negombo	3.3	27	Negombo	negombo_tangalle
poi_1769331000233_157	Meternity & Nursing Home	hospital	7.218837199999999	79.84429229999999	6R9V+GPM, Chilaw Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331000233_158	District General Hospital Negombo	hospital	7.2125645	79.8485057	6R7X+2CC, A3, Negombo	3.3	130	Negombo	negombo_tangalle
poi_1769331000233_159	Dengue Fever Unit - Centre for Clinical Management of Dengue & Dengue Haemorrhagic Fever	hospital	7.211496899999999	79.8489895	6R6X+HHX, Abeysekara Lane, Negombo	5	4	Negombo	negombo_tangalle
poi_1769331000233_160	The Ashram Ayurveda Clinic	hospital	7.195625199999999	79.8381745	132, 20 Saint Jude's Place, Negombo	5	6	Negombo	negombo_tangalle
poi_1769331000233_161	Nawaloka Hospital - Negombo	hospital	7.2093112	79.8497536	169 Negombo - Colombo Main Road, Negombo	3.8	793	Negombo	negombo_tangalle
poi_1769331002000_168	Choys negombo	food	7.208478700000001	79.83546849999999	Customs House Road, Negombo	3.9	615	Negombo	negombo_tangalle
poi_1769331003880_182	Central Dispensary and sea stree osu sala pharmacy	hospital	7.2149587	79.8386235	145 Sea Street, Negombo	4.5	2	Negombo	negombo_tangalle
poi_1769331003880_183	Vision Care - Negombo	hospital	7.218276200000001	79.8452293	08 Chilaw - Colombo Main Road, Negombo	4.5	385	Negombo	negombo_tangalle
poi_1769331003880_184	Restaurant	hospital	7.2093844	79.83785569999999	6R5Q+Q45, Grand Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331003880_185	Veterinary surgeons Office Negombo	hospital	7.211991	79.84498409999999	Udayarthoppuwa, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331003880_186	ECG centre	hospital	7.2183812	79.8422052	6R9R+9V4, Ramani Mawatha, Negombo	5	1	Negombo	negombo_tangalle
poi_1769331003880_187	Kudirippuwe Weda Gedara	hospital	7.212387399999999	79.84676809999999	No.231/6A Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331003880_188	Dr. G Navaratne	hospital	7.212444400000001	79.84684519999999	6 Wijayapala Mendis Road, Negombo	2.4	14	Negombo	negombo_tangalle
poi_1769331003880_189	Dr Kumara Mendis	hospital	7.215197599999999	79.8463215	66/2 Puttalam - Colombo Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331003880_190	Methma Medical Centre	hospital	7.212772800000001	79.8477162	No.108/1, Road, Negombo., Negombo - Colombo Main Road, Negombo	3.8	17	Negombo	negombo_tangalle
poi_1769331003880_191	Happy Dental Care Negombo	hospital	7.215809999999999	79.846307	52/A Puttalam - Colombo Road, Negombo	4.4	124	Negombo	negombo_tangalle
poi_1769331003880_192	Roy Opticals - Negombo	hospital	7.211393400000001	79.8483749	146 Negombo - Colombo Main Road, Negombo	3.5	8	Negombo	negombo_tangalle
poi_1769331003880_193	Nawaloka Mother & Baby Care Unit	hospital	7.2089672	79.8491004	6R5X+HGV, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331003880_194	Dr. M A P Tissera Family Practice	hospital	7.210599399999999	79.8497627	7 Katuwapitiya Road, Negombo	4.8	5	Negombo	negombo_tangalle
poi_1769331003882_195	Dr. Tissera's Clinic	hospital	7.2105431	79.8497904	6R6X+6W7, Katuwapitiya Road, Negombo	3.5	4	Negombo	negombo_tangalle
poi_1769331003882_196	Glitter Dent	hospital	7.2071997	79.8514424	6V42+VHG, Negombo	4	5	Negombo	negombo_tangalle
poi_1769331003882_197	Siril Doctor	hospital	7.215759899999999	79.849997	6R8X+8X5, B27, Negombo	4	2	Negombo	negombo_tangalle
poi_1769331003882_198	People’s Dispensary	hospital	7.215776399999999	79.8500115	6V82+826, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331003882_199	Life Centre - Negombo	hospital	7.202533699999998	79.8503212	6V32+248, Negombo	4.7	3	Negombo	negombo_tangalle
poi_1769331005727_200	Laugfs Supermarket	supermarket	7.209759999999998	79.8405234	108 Rajapakse Broadway, Negombo	4.1	308	Negombo	negombo_tangalle
poi_1769331005727_201	Arpico Super Centre - Negombo	supermarket	7.207204	79.843088	153 Saint Joseph's Street, Negombo	4.3	3654	Negombo	negombo_tangalle
poi_1769331005727_202	MATARA SUPPER	supermarket	7.210518599999999	79.8360819	NO 82 Main Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331005727_203	Coronation Grinding Mills	supermarket	7.2116248	79.8366917	no.11,visthreen road, Negombo	4.1	121	Negombo	negombo_tangalle
poi_1769331005727_204	Negombo Sunday Street Market	supermarket	7.2119911	79.8365013	6R6P+QJR, Vistarini Road, Negombo	4	104	Negombo	negombo_tangalle
poi_1769331005727_205	Cargills Food City Express - Greens Road	supermarket	7.206041799999999	79.8404467	No.138, 140 Greens Road, Negombo	3.9	169	Negombo	negombo_tangalle
poi_1769331005727_206	MBF Sales Centre	supermarket	7.206692800000001	79.84408379999999	179 Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331005727_207	Cargills Food City - Negombo 1	supermarket	7.212946700000002	79.8441404	355 Main Street, Negombo	4	530	Negombo	negombo_tangalle
poi_1769331005727_208	Augastin communication &supermarket	supermarket	7.219276299999999	79.8405822	226 Sea Street, Negombo	5	1	Negombo	negombo_tangalle
poi_1769331005727_209	Sandun Mini Market	supermarket	7.2207979	79.8388398	44 St,Reeta Road, Sea Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331005727_210	Softlogic GLOMARK - Negombo	supermarket	7.205526599999998	79.84786129999999	180 Saint Joseph's Street, Negombo	4.3	553	Negombo	negombo_tangalle
poi_1769331005727_211	VSS Products (PVT) Ltd.	supermarket	7.2170448	79.8457641	34A, 1 Puttalam - Colombo Road, Negombo	5	2	Negombo	negombo_tangalle
poi_1769331005727_212	Araliya Shop	supermarket	7.212419599999999	79.8482094	6R6X+X78, Negombo	3.5	2	Negombo	negombo_tangalle
poi_1769331005727_213	The Best 99 Mini Market	supermarket	7.2187311	79.8443003	101 Chilaw Road, Negombo	5	20	Negombo	negombo_tangalle
poi_1769331005727_214	Modento PVT LTD	supermarket	7.2176174	79.8455166	No. 22 Negombo - Colombo Main Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331005727_215	Wijaya 365	supermarket	7.2028669	79.8238492	pitipana north, 510/1A, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331005727_216	Prassanna Stores	supermarket	7.203116600000001	79.8484106	6R3X+69V, Negombo	3	5	Negombo	negombo_tangalle
poi_1769331005727_217	Keells - Negombo	supermarket	7.206695500000001	79.84994499999999	175 Negombo Road, Negombo	4.2	1089	Negombo	negombo_tangalle
poi_1769331005727_218	Lanka Sathosa	supermarket	7.206885700000001	79.8504614	6V42+Q54, Negombo	3.9	48	Negombo	negombo_tangalle
poi_1769331005727_219	Cargills Food City - Negombo 2	supermarket	7.2063063	79.8506984	266 Negombo - Colombo Main Road, Negombo	4.1	332	Negombo	negombo_tangalle
poi_1769331009265_220	Frankwins Wine Shop	liquor	7.211196800000002	79.837746	130 Main Street, Negombo	4.2	11	Negombo	negombo_tangalle
poi_1769331009265_221	Bethani Wine Shop	liquor	7.206299399999998	79.8340326	Bethani Wine Shop, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331009265_222	G S Wine Stores	liquor	7.209528499999999	79.83986639999999	95 Greens Road, Negombo	3	3	Negombo	negombo_tangalle
poi_1769331009265_223	K.R.F. Wine Stores	liquor	7.210780699999998	79.8413946	6R6R+8H6, Negombo	3	4	Negombo	negombo_tangalle
poi_1769331009265_224	Sesatha Wine Stores	liquor	7.2070834	79.8417716	6R4R+RPJ, Saint Joseph's Street, Negombo	4.5	2	Negombo	negombo_tangalle
poi_1769331011040_225	Salon Applegreen	spa	7.205737099999999	79.84886999999999	192/1/1,, St.Joseph's Street, Negombo	3.9	38	Negombo	negombo_tangalle
poi_1769331011040_226	Ayu Care Center/ Ayurveda and yoga	spa	7.2081848	79.8512085	De Silva Mawatha, Negombo	4.1	74	Negombo	negombo_tangalle
poi_1769331011040_228	BC Lifestyle Studio - Negombo	spa	7.211387000000001	79.84139069999999	11A Station Road, Negombo	4.9	445	Negombo	negombo_tangalle
poi_1769331011041_229	Marion Spa	spa	7.2194164	79.8447861	5 Canal Road, Negombo	2	2	Negombo	negombo_tangalle
poi_1769331011041_230	Ayurna Rituals	spa	7.224183200000001	79.8400489	91 Lewis Place, Negombo	4.7	106	Negombo	negombo_tangalle
poi_1769331011041_231	Kidurangana luxury spa (pvt) Ltd	spa	7.2245766	79.8403208	64 Lewis Place, Negombo	4.1	20	Negombo	negombo_tangalle
poi_1769331011041_232	Chair Touch - Massage Chair Lounge & Spa	spa	7.202895799999999	79.85220480000001	342/C Puttalam - Colombo Road, Negombo	4.9	23	Negombo	negombo_tangalle
poi_1769331011041_233	Dr Tharaka - Aesthetic Clinic	spa	7.2027961	79.85222089999999	342/1/1 Puttalam - Colombo Road, Negombo	5	4	Negombo	negombo_tangalle
poi_1769331011041_234	Ceylon Escape Wellness	spa	7.2260799	79.84082959999999	92 Lewis Place, Negombo	4.5	47	Negombo	negombo_tangalle
poi_1769331012834_241	Choys negombo	food	7.208478700000001	79.83546849999999	Customs House Road, Negombo	3.9	615	Negombo	negombo_tangalle
poi_1769331014678_255	Salon Jacqui	spa	7.210853	79.84134999999999	No:6G, Station Road,, Negombo	4.1	41	Negombo	negombo_tangalle
poi_1769331014678_256	Cutting Club Hair And Beauty Salon	spa	7.208212599999999	79.8491572	#210/3A St Philip Neri's Mw, Negombo	4.5	144	Negombo	negombo_tangalle
poi_1769331014678_257	Salon Applegreen	spa	7.205737099999999	79.84886999999999	192/1/1,, St.Joseph's Street, Negombo	3.9	38	Negombo	negombo_tangalle
poi_1769331014678_258	Scissors Salon	spa	7.2057059	79.849239	198 Saint Joseph's Street, Negombo	4	163	Negombo	negombo_tangalle
poi_1769331014678_259	Dilu Salon	spa	7.211075	79.8373544	6R6P+CWH, Saint Mary Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_260	Salon Hansi	spa	7.2075131	79.83843809999999	Saint Joseph's Street, Negombo	4	4	Negombo	negombo_tangalle
poi_1769331014678_261	New Comb Salon	spa	7.207347400000001	79.8389299	6R4Q+WHM, Saint Jhone's Road, Negombo	4.3	6	Negombo	negombo_tangalle
poi_1769331014678_262	Natural Beauty Radiance	spa	7.207234700000001	79.8393151	42 Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_263	Salon Marriya	spa	7.207144700000001	79.839435	No:52A, Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_264	Orient Lanka	spa	7.210190000000001	79.83969669999999	41 Greens Road, Negombo	4.8	8	Negombo	negombo_tangalle
poi_1769331014678_265	Black scissors	spa	7.2086447	79.8400061	6R5Q+FXX, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_266	Luxus king	spa	7.208658699999998	79.84017949999999	building shopping complex, 22/A “B, Negombo	4.5	2	Negombo	negombo_tangalle
poi_1769331014678_267	CEYLON SECRET	spa	7.2131443	79.8373147	35, 5 Mosque Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_268	The Beauty Centre	spa	7.208174899999999	79.8404908	141 Greens Road, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_269	Nadeeka gunawadhane salon	spa	7.207271599999998	79.8403354	57 Saint Joseph's Street, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_270	Masha Salon	spa	7.207661799999999	79.8405205	Shopping Complex 'C, No. 5 Station Road, Negombo	4.8	4	Negombo	negombo_tangalle
poi_1769331014678_271	SALON MINODI	spa	7.2043283	79.8337051	99 St.Nicholas Rd, Negombo	0	0	Negombo	negombo_tangalle
poi_1769331014678_272	Colombo Salon	spa	7.210156	79.84060099999999	49 De Croos Road, Negombo	4.4	70	Negombo	negombo_tangalle
poi_1769331014678_273	Shine Salon Unisex	spa	7.2060901	79.8405483	136 Greens Road, Negombo	5	2	Negombo	negombo_tangalle
poi_1769331014678_274	Radha Salon	spa	7.2063258	79.8408523	6R4R+G8Q, Negombo	4.5	2	Negombo	negombo_tangalle
poi_1769331016460_275	Commercial Bank	atm	7.2118835	79.8398721	No 24 & 26, Fernando Avenue, 29 Fernando Avenue, Negombo	3	89	Negombo	negombo_tangalle
poi_1769331016460_276	Bank of Ceylon - City Branch Negombo	atm	7.2113778	79.8378243	6R6Q+H44, Main Street, Negombo	3.5	17	Negombo	negombo_tangalle
poi_1769331016460_277	Hatton National Bank ATM	atm	7.2054916	79.84104669999999	6R4R+5CV, Negombo	4.3	3	Negombo	negombo_tangalle
poi_1769331016460_278	Sampath Bank ATM	atm	7.205081400000002	79.84124039999999	6R4R+2FQ, Archbishop Nicholas Marcus Fernando Mawatha, Negombo	2.7	9	Negombo	negombo_tangalle
poi_1769331016460_279	Commercial Bank Negombo Minicom Branch	atm	7.207563899999999	79.8429894	153 Saint Joseph's Street, Negombo	3.4	38	Negombo	negombo_tangalle
poi_1769331016460_280	Amana Bank	atm	7.2153062	79.8468925	97 Chilaw - Colombo Main Road, Negombo	3.1	23	Negombo	negombo_tangalle
poi_1769331016460_281	HSBC ATM	atm	7.2097752	79.84907539999999	6R5X+WJ8, Chilaw - Colombo Main Road, Negombo	4.4	5	Negombo	negombo_tangalle
poi_1769331016460_282	Sampath Bank Touchless ATM	atm	7.207487999999999	79.8504473	Micro Ref Engineers, 203C Puttalam - Colombo Road, Negombo	4.4	8	Negombo	negombo_tangalle
poi_1769331016460_283	HNB ATM & CDM (Cash Deposit Machine)	atm	7.207638999999999	79.8507252	201 Puttalam - Colombo Road, Negombo	4	26	Negombo	negombo_tangalle
poi_1769331016460_284	Commercial Bank	atm	7.204273299999998	79.85148269999999	314 Negombo - Colombo Main Road, Negombo	3.5	54	Negombo	negombo_tangalle
poi_1769331016460_285	BOC ATM	atm	7.211303699999998	79.8378637	257 Main Street, Negombo	5	1	Negombo	negombo_tangalle
poi_1769331016460_286	BOC ATM/CRM	atm	7.2099591	79.8413042	118 Rajapakse Broadway, Negombo	3	3	Negombo	negombo_tangalle
poi_1769331016460_287	Seylan Bank ATM	atm	7.210269299999999	79.8412417	6R6R+4F5, Broadway, Negombo	4.3	3	Negombo	negombo_tangalle
poi_1769331016460_288	HNB ATM - Mankuliya	atm	7.2053752	79.8309967	100 Mankuliya Road, Negombo	5	1	Negombo	negombo_tangalle
poi_1769331016460_289	NDB Bank - Negombo	atm	7.207074099999999	79.8415946	121 Saint Joseph's Street, Negombo	3.8	25	Negombo	negombo_tangalle
poi_1769331016460_290	NSB ATM	atm	7.206762699999998	79.8419423	6R4R+PQ4, Saint Joseph's Street, Negombo	2.6	5	Negombo	negombo_tangalle
poi_1769331016460_291	BOC ATM	atm	7.2051069	79.8412679	6R4R+2GR, Negombo	3.7	9	Negombo	negombo_tangalle
poi_1769331016460_292	Pan Asia ATM	atm	7.206589800000001	79.84490439999999	203 Saint Joseph's Street, Negombo	3.5	2	Negombo	negombo_tangalle
poi_1769331016460_293	DFCC Bank - Negombo	atm	7.2135926	79.8460048	454 Main Street, Negombo	4.1	30	Negombo	negombo_tangalle
poi_1769331016460_294	Union Bank ATM	atm	7.2139051	79.8461008	6R7W+HC9, Main Street, Negombo	4	2	Negombo	negombo_tangalle
poi_1769331018281_295	Bank of Ceylon - Negombo Branch	atm	7.209922699999998	79.8413601	118 Rajapakse Broadway, Negombo	3.2	61	Negombo	negombo_tangalle
poi_1769331018281_296	Commercial Bank	atm	7.2118835	79.8398721	No 24 & 26, Fernando Avenue, 29 Fernando Avenue, Negombo	3	89	Negombo	negombo_tangalle
poi_1769331018281_297	Sampath Bank Negombo Super	atm	7.2123537	79.8437877	408 Main Street, Negombo	3.4	73	Negombo	negombo_tangalle
